OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2023-060B","OBJECT B","56371","US","1374.50","0.06","34612","34532","","0","2023-05-01",""
"2023-060A","OBJECT A","56370","US","1376.29","0.07","34646","34569","","0","2023-05-01",""
"2023-059C","OBJECT C","56369","TBD","198.16","8.60","6998","2763","","0","2023-04-28",""
"2023-059B","OBJECT B","56368","TBD","198.24","8.60","7001","2767","","0","2023-04-28",""
"2023-059A","OBJECT A","56367","TBD","198.27","8.60","7000","2770","","0","2023-04-28",""
"2023-058BB","FALCON 9 DEB","56366","US","90.80","97.67","340","287","","0","2023-04-27",""
"2023-058BA","FALCON 9 DEB","56365","US","90.81","97.67","342","287","","0","2023-04-27",""
"2023-058AZ","FALCON 9 DEB","56364","US","90.88","97.67","342","293","","0","2023-04-27",""
"2023-058AY","FALCON 9 DEB","56363","US","90.90","97.67","344","293","","0","2023-04-27",""
"2023-058AX","STARLINK-5972","56362","US","91.48","97.66","353","341","","0","2023-04-27",""
"2023-058AW","STARLINK-5550","56361","US","91.48","97.66","353","341","","0","2023-04-27",""
"2023-058AV","STARLINK-5549","56360","US","91.48","97.66","353","341","","0","2023-04-27",""
"2023-058AU","STARLINK-5551","56359","US","91.48","97.66","353","341","","0","2023-04-27",""
"2023-058AT","STARLINK-5482","56358","US","91.48","97.66","350","345","","0","2023-04-27",""
"2023-058AS","STARLINK-5538","56357","US","91.48","97.66","353","341","","0","2023-04-27",""
"2023-058AR","STARLINK-5535","56356","US","91.48","97.66","353","341","","0","2023-04-27",""
"2023-058AQ","STARLINK-5533","56355","US","91.48","97.66","353","341","","0","2023-04-27",""
"2023-058AP","STARLINK-5877","56354","US","91.48","97.66","350","345","","0","2023-04-27",""
"2023-058AN","STARLINK-5874","56353","US","91.48","97.66","349","345","","0","2023-04-27",""
"2023-058AM","STARLINK-5885","56352","US","91.48","97.66","349","345","","0","2023-04-27",""
"2023-058AL","STARLINK-5891","56351","US","91.48","97.66","353","341","","0","2023-04-27",""
"2023-058AK","STARLINK-5886","56350","US","91.48","97.66","354","341","","0","2023-04-27",""
"2023-058AJ","STARLINK-5887","56349","US","91.48","97.66","350","345","","0","2023-04-27",""
"2023-058AH","STARLINK-5888","56348","US","91.49","97.66","353","342","","0","2023-04-27",""
"2023-058AG","STARLINK-5829","56347","US","91.49","97.66","353","342","","0","2023-04-27",""
"2023-058AF","STARLINK-5837","56346","US","91.49","97.66","350","345","","0","2023-04-27",""
"2023-058AE","STARLINK-5979","56345","US","91.49","97.66","354","341","","0","2023-04-27",""
"2023-058AD","STARLINK-5974","56344","US","91.49","97.66","353","342","","0","2023-04-27",""
"2023-058AC","STARLINK-5976","56343","US","91.49","97.66","350","345","","0","2023-04-27",""
"2023-058AB","STARLINK-5955","56342","US","91.49","97.66","354","342","","0","2023-04-27",""
"2023-058AA","STARLINK-5543","56341","US","91.49","97.66","350","345","","0","2023-04-27",""
"2023-058Z","STARLINK-5540","56340","US","91.49","97.66","354","341","","0","2023-04-27",""
"2023-058Y","STARLINK-5552","56339","US","91.49","97.66","354","342","","0","2023-04-27",""
"2023-058X","STARLINK-5554","56338","US","91.49","97.66","349","346","","0","2023-04-27",""
"2023-058W","STARLINK-5561","56337","US","91.49","97.66","350","346","","0","2023-04-27",""
"2023-058V","STARLINK-5562","56336","US","91.49","97.66","350","346","","0","2023-04-27",""
"2023-058U","STARLINK-5559","56335","US","91.49","97.66","354","341","","0","2023-04-27",""
"2023-058T","STARLINK-5548","56334","US","91.49","97.66","354","342","","0","2023-04-27",""
"2023-058S","STARLINK-5553","56333","US","91.49","97.66","354","342","","0","2023-04-27",""
"2023-058R","STARLINK-5093","56332","US","91.49","97.66","350","346","","0","2023-04-27",""
"2023-058Q","STARLINK-5991","56331","US","91.49","97.66","354","342","","0","2023-04-27",""
"2023-058P","STARLINK-5967","56330","US","91.50","97.66","354","342","","0","2023-04-27",""
"2023-058N","STARLINK-5984","56329","US","91.49","97.66","354","342","","0","2023-04-27",""
"2023-058M","STARLINK-5992","56328","US","91.50","97.66","350","346","","0","2023-04-27",""
"2023-058L","STARLINK-5997","56327","US","91.49","97.66","350","346","","0","2023-04-27",""
"2023-058K","STARLINK-5980","56326","US","91.50","97.66","350","346","","0","2023-04-27",""
"2023-058J","STARLINK-5981","56325","US","91.49","97.66","350","346","","0","2023-04-27",""
"2023-058H","STARLINK-6034","56324","US","91.50","97.66","350","346","","0","2023-04-27",""
"2023-058G","STARLINK-6035","56323","US","91.50","97.66","350","346","","0","2023-04-27",""
"2023-058E","STARLINK-6033","56322","US","91.50","97.66","350","347","","0","2023-04-27",""
"2023-058E","STARLINK-5876","56321","US","91.50","97.66","350","345","","0","2023-04-27",""
"2023-058D","STARLINK-5988","56320","US","91.50","97.66","350","346","","0","2023-04-27",""
"2023-058C","STARLINK-6039","56319","US","91.50","97.66","350","346","","0","2023-04-27",""
"2023-058B","STARLINK-5954","56318","US","91.50","97.66","354","342","","0","2023-04-27",""
"2023-058A","STARLINK-6038","56317","US","91.50","97.66","350","346","","0","2023-04-27",""
"1998-067VH","YUKONSAT","56316","CA","92.80","51.64","417","406","","0","1998-11-20",""
"1998-067VG","NEUDOSE","56315","CA","92.80","51.64","417","407","SMALL","0","1998-11-20",""
"1998-067VF","LIGHTCUBE","56314","US","92.78","51.64","416","406","SMALL","0","1998-11-20",""
"1998-067VE","EX-ALTA-2","56313","CA","92.78","51.64","416","405","SMALL","0","1998-11-20",""
"1998-067VD","AURORASAT","56312","CA","92.78","51.64","416","405","SMALL","0","1998-11-20",""
"1998-067VC","ARKSAT 1","56311","US","92.78","51.64","416","405","SMALL","0","1998-11-20",""
"2023-057C","TELEOS 2","56310","SING","96.36","9.99","588","581","LARGE","0","2023-04-22",""
"2023-057B","OBJECT B","56309","TBD","96.32","9.99","589","576","MEDIUM","0","2023-04-22",""
"2023-057A","OBJECT A","56308","TBD","96.76","9.89","620","587","LARGE","0","2023-04-22",""
"2022-144J","USA 344","56307","US","","","","","","0","2022-11-01","NO INITIAL ELEMENTS"
"2023-056W","STARLINK-30112","56306","US","92.56","43.00","401","399","LARGE","0","2023-04-19",""
"2023-056V","STARLINK-30094","56305","US","92.56","43.00","401","399","LARGE","0","2023-04-19",""
"2023-056U","STARLINK-30099","56304","US","92.81","43.00","413","411","LARGE","0","2023-04-19",""
"2023-056T","STARLINK-30097","56303","US","92.56","43.00","401","399","LARGE","0","2023-04-19",""
"2023-056S","STARLINK-30111","56302","US","92.56","43.00","401","399","LARGE","0","2023-04-19",""
"2023-056R","STARLINK-30101","56301","US","93.05","43.00","425","423","LARGE","0","2023-04-19",""
"2023-056Q","STARLINK-30104","56300","US","93.05","43.00","425","423","MEDIUM","0","2023-04-19",""
"2023-056P","STARLINK-30108","56299","US","91.75","43.00","361","359","LARGE","0","2023-04-19",""
"2023-056N","STARLINK-30109","56298","US","92.56","43.00","401","399","LARGE","0","2023-04-19",""
"2023-056M","STARLINK-30086","56297","US","92.56","43.00","401","399","LARGE","0","2023-04-19",""
"2023-056L","STARLINK-30089","56296","US","91.18","43.00","333","331","LARGE","0","2023-04-19",""
"2023-056K","STARLINK-30083","56295","US","91.27","43.00","338","336","LARGE","0","2023-04-19",""
"2023-056J","STARLINK-30049","56294","US","92.56","43.00","401","399","MEDIUM","0","2023-04-19",""
"2023-056H","STARLINK-30090","56293","US","93.06","43.00","425","423","LARGE","0","2023-04-19",""
"2023-056G","STARLINK-30098","56292","US","93.06","43.00","425","423","LARGE","0","2023-04-19",""
"2023-056F","STARLINK-30113","56291","US","93.06","43.00","425","423","LARGE","0","2023-04-19",""
"2023-056E","STARLINK-30103","56290","US","93.06","43.00","425","424","LARGE","0","2023-04-19",""
"2023-056D","STARLINK-30095","56289","US","91.30","43.00","339","338","LARGE","0","2023-04-19",""
"2023-056C","STARLINK-30106","56288","US","93.06","43.00","425","424","LARGE","0","2023-04-19",""
"2023-056B","STARLINK-30107","56287","US","93.06","43.00","425","424","LARGE","0","2023-04-19",""
"2023-056A","STARLINK-30096","56286","US","90.30","42.99","292","286","LARGE","0","2023-04-19",""
"2022-151ADD","CZ-6A DEB","56285","PRC","100.01","98.69","849","669","SMALL","0","2022-11-11",""
"2022-151ADC","CZ-6A DEB","56284","PRC","100.21","98.59","893","644","SMALL","0","2022-11-11",""
"2022-151ADB","CZ-6A DEB","56283","PRC","100.56","98.63","867","703","SMALL","0","2022-11-11",""
"2022-151ADA","CZ-6A DEB","56282","PRC","102.37","98.86","933","808","SMALL","0","2022-11-11",""
"2022-151ACZ","CZ-6A DEB","56281","PRC","102.42","98.79","919","828","SMALL","0","2022-11-11",""
"2022-151ACY","CZ-6A DEB","56280","PRC","102.96","98.79","972","825","SMALL","0","2022-11-11",""
"2022-151ACX","CZ-6A DEB","56279","PRC","102.57","98.86","932","829","SMALL","0","2022-11-11",""
"2022-151ACW","CZ-6A DEB","56278","PRC","103.33","98.85","1002","830","SMALL","0","2022-11-11",""
"2022-151ACV","CZ-6A DEB","56277","PRC","101.22","98.77","856","777","SMALL","0","2022-11-11",""
"2022-151ACU","CZ-6A DEB","56276","PRC","101.60","98.80","841","827","SMALL","0","2022-11-11",""
"2022-151ACT","CZ-6A DEB","56275","PRC","99.81","98.69","841","658","SMALL","0","2022-11-11",""
"2022-151ACS","CZ-6A DEB","56274","PRC","102.45","98.82","920","829","SMALL","0","2022-11-11",""
"2022-151ACR","CZ-6A DEB","56273","PRC","99.81","98.56","867","631","SMALL","0","2022-11-11",""
"2022-151ACQ","CZ-6A DEB","56272","PRC","101.66","98.80","849","826","SMALL","0","2022-11-11",""
"2022-151ACP","CZ-6A DEB","56271","PRC","100.37","98.59","848","705","SMALL","0","2022-11-11",""
"2022-151ACN","CZ-6A DEB","56270","PRC","100.10","98.69","853","674","SMALL","0","2022-11-11",""
"2022-151ACM","CZ-6A DEB","56269","PRC","102.09","98.82","885","830","SMALL","0","2022-11-11",""
"2022-151ACL","CZ-6A DEB","56268","PRC","97.58","98.59","709","576","SMALL","0","2022-11-11",""
"2022-151ACK","CZ-6A DEB","56267","PRC","99.94","98.70","846","666","SMALL","0","2022-11-11",""
"2022-151ACJ","CZ-6A DEB","56266","PRC","103.38","98.85","1006","830","SMALL","0","2022-11-11",""
"2022-151ACH","CZ-6A DEB","56265","PRC","102.18","98.81","896","827","SMALL","0","2022-11-11",""
"2022-151ACG","CZ-6A DEB","56264","PRC","99.60","98.68","818","662","SMALL","0","2022-11-11",""
"2022-151ACF","CZ-6A DEB","56263","PRC","99.74","98.59","846","647","SMALL","0","2022-11-11",""
"2022-151ACE","CZ-6A DEB","56262","PRC","102.21","98.83","899","828","SMALL","0","2022-11-11",""
"2022-151ACD","CZ-6A DEB","56261","PRC","102.12","98.82","897","821","SMALL","0","2022-11-11",""
"2022-151ACC","CZ-6A DEB","56260","PRC","101.28","98.79","853","785","SMALL","0","2022-11-11",""
"2022-151ACB","CZ-6A DEB","56259","PRC","102.32","98.81","909","828","SMALL","0","2022-11-11",""
"2022-151ACA","CZ-6A DEB","56258","PRC","100.98","98.71","920","690","SMALL","0","2022-11-11",""
"2022-151ABZ","CZ-6A DEB","56257","PRC","102.83","98.78","959","826","SMALL","0","2022-11-11",""
"2022-151ABY","CZ-6A DEB","56256","PRC","99.46","98.69","849","616","SMALL","0","2022-11-11",""
"2022-151ABX","CZ-6A DEB","56255","PRC","103.82","98.85","1058","820","SMALL","0","2022-11-11",""
"2022-151ABW","CZ-6A DEB","56254","PRC","98.80","98.72","809","593","SMALL","0","2022-11-11",""
"2022-151ABV","CZ-6A DEB","56253","PRC","101.96","98.83","877","827","SMALL","0","2022-11-11",""
"2022-151ABU","CZ-6A DEB","56252","PRC","102.73","98.81","949","827","SMALL","0","2022-11-11",""
"2022-151ABT","CZ-6A DEB","56251","PRC","102.39","98.81","918","825","SMALL","0","2022-11-11",""
"2022-151ABS","CZ-6A DEB","56250","PRC","100.42","98.62","855","702","SMALL","0","2022-11-11",""
"2022-151ABR","CZ-6A DEB","56249","PRC","101.51","98.80","867","793","SMALL","0","2022-11-11",""
"2022-151ABQ","CZ-6A DEB","56248","PRC","102.68","98.79","940","831","SMALL","0","2022-11-11",""
"2022-151ABP","CZ-6A DEB","56247","PRC","99.47","98.53","855","611","SMALL","0","2022-11-11",""
"2022-151ABN","CZ-6A DEB","56246","PRC","98.65","98.79","831","558","SMALL","0","2022-11-11",""
"2022-151ABM","CZ-6A DEB","56245","PRC","102.33","98.80","912","826","SMALL","0","2022-11-11",""
"2022-151ABL","CZ-6A DEB","56244","PRC","97.62","98.58","708","581","SMALL","0","2022-11-11",""
"2022-151ABK","CZ-6A DEB","56243","PRC","97.45","98.70","741","532","SMALL","0","2022-11-11",""
"2022-151ABJ","CZ-6A DEB","56242","PRC","96.90","98.57","664","557","SMALL","0","2022-11-11",""
"2022-151ABH","CZ-6A DEB","56241","PRC","100.07","98.92","850","674","SMALL","0","2022-11-11",""
"2022-151ABG","CZ-6A DEB","56240","PRC","99.79","98.90","845","652","SMALL","0","2022-11-11",""
"2022-151ABF","CZ-6A DEB","56239","PRC","101.39","98.70","880","769","SMALL","0","2022-11-11",""
"2022-151ABE","CZ-6A DEB","56238","PRC","105.38","98.80","1195","830","SMALL","0","2022-11-11",""
"2022-151ABD","CZ-6A DEB","56237","PRC","103.60","98.81","1028","830","SMALL","0","2022-11-11",""
"2022-151ABC","CZ-6A DEB","56236","PRC","100.77","98.64","857","733","SMALL","0","2022-11-11",""
"2022-151ABB","CZ-6A DEB","56235","PRC","96.59","98.56","777","414","SMALL","0","2022-11-11",""
"2023-033B","DRAGON CRS-27 DEB","56234","US","90.22","51.64","331","240","LARGE","0","2023-03-15",""
"2023-055A","FENGYUN 3G","56232","PRC","92.72","50.00","412","404","LARGE","0","2023-04-16",""
"2023-054AS","KEPLER-21","56218","CA","94.64","97.41","508","494","","0","2023-04-15",""
"2023-054AR","KEPLER-20","56217","CA","94.60","97.41","507","491","","0","2023-04-15",""
"2023-054AQ","ELO-3","56216","UK","94.66","97.41","508","497","","0","2023-04-15",""
"2023-054AP","VCUB1","56215","BRAZ","94.55","97.41","506","488","SMALL","0","2023-04-15",""
"2023-054AN","LS3C","56214","LTU","94.51","97.41","506","484","SMALL","0","2023-04-15",""
"2023-054AM","OBJECT AM","56213","TBD","94.51","97.41","506","484","SMALL","0","2023-04-15",""
"2023-054AL","OBJECT AL","56212","TBD","94.51","97.41","506","484","SMALL","0","2023-04-15",""
"2023-054AK","OBJECT AK","56211","TBD","94.52","97.41","506","485","SMALL","0","2023-04-15",""
"2023-054AJ","CONNECTA T2.1","56210","TURK","94.55","97.40","507","487","SMALL","0","2023-04-15",""
"2023-054AH","GHGSAT-C7","56209","CA","94.56","97.41","507","487","MEDIUM","0","2023-04-15",""
"2023-054AG","OBJECT AG","56208","TBD","94.55","97.40","506","487","SMALL","0","2023-04-15",""
"2023-054AF","OBJECT AF","56207","TBD","94.53","97.42","506","485","SMALL","0","2023-04-15",""
"2023-054AE","LEMUR 2 ROMEO-N-LEO","56206","US","94.51","97.40","505","485","SMALL","0","2023-04-15",""
"2023-054AD","OBJECT AD","56205","TBD","94.53","97.41","507","485","SMALL","0","2023-04-15",""
"2023-054AC","GHGSAT-C6","56204","CA","94.56","97.41","507","488","MEDIUM","0","2023-04-15",""
"2023-054AB","NUSAT-37 (JOAN CLARKE)","56203","ARGN","94.57","97.41","507","489","MEDIUM","0","2023-04-15",""
"2023-054AA","NUSAT-38 (MARIA AGNESI)","56202","ARGN","94.57","97.41","507","489","MEDIUM","0","2023-04-15",""
"2023-054Z","NUSAT-39 (TIKVAH ALPER)","56201","AGRN","94.57","97.41","507","489","MEDIUM","0","2023-04-15",""
"2023-054Y","HAWK-7C","56200","US","94.59","97.41","508","490","MEDIUM","0","2023-04-15",""
"2023-054X","TOMMOROW-R1","56199","US","94.58","97.41","507","490","MEDIUM","0","2023-04-15",""
"2023-054W","UMBRA-06","56198","US","95.03","97.41","528","512","MEDIUM","0","2023-04-15",""
"2023-054V","GHOST-2","56197","US","94.59","97.41","507","490","MEDIUM","0","2023-04-15",""
"2023-054U","VIGORIDE 6","56196","US","94.58","97.41","507","490","LARGE","0","2023-04-15",""
"2023-054T","GHOST-1","56195","US","94.61","97.41","507","492","MEDIUM","0","2023-04-15",""
"2023-054S","OBJECT S","56194","TBD","94.60","97.41","507","491","MEDIUM","0","2023-04-15",""
"2023-054R","HAWK-7B","56193","US","94.59","97.41","507","491","MEDIUM","0","2023-04-15",""
"2023-054Q","ION SCV-010","56192","IT","94.62","97.41","508","493","MEDIUM","0","2023-04-15",""
"2023-054P","HAWK-7A","56191","US","94.60","97.41","507","491","MEDIUM","0","2023-04-15",""
"2023-054N","NUSAT-36 (ANNIE CANNON)","56190","ARGN","94.62","97.41","507","493","MEDIUM","0","2023-04-15",""
"2023-054M","OBJECT M","56189","US","94.62","97.41","508","493","SMALL","0","2023-04-15",""
"2023-054L","CIRBE","56188","US","94.61","97.41","507","493","SMALL","0","2023-04-15",""
"2023-054K","LEMUR 2 SPACEGUS","56187","US","94.62","97.40","506","494","MEDIUM","0","2023-04-15",""
"2023-054J","GHGSAT-C8","56186","CA","94.64","97.41","508","494","MEDIUM","0","2023-04-15",""
"2023-054H","BRO-9","56185","FR","94.63","97.41","507","494","MEDIUM","0","2023-04-15",""
"2023-054G","OBJECT G","56184","TBD","94.63","97.42","508","493","SMALL","0","2023-04-15",""
"2023-054F","OBJECT F","56183","TBD","94.64","97.41","507","495","MEDIUM","0","2023-04-15",""
"2023-054E","LEMUR 2 ONREFLECTION","56182","US","94.63","97.40","507","494","MEDIUM","0","2023-04-15",""
"2023-054D","KILICSAT","56181","TURK","94.64","97.41","508","494","SMALL","0","2023-04-15",""
"2023-054C","OBJECT C","56180","TBD","94.64","97.41","508","494","MEDIUM","0","2023-04-15",""
"2023-054B","OBJECT B","56179","TBD","94.66","97.41","508","496","SMALL","0","2023-04-15",""
"2023-054A","IMECE","56178","TURK","98.22","98.21","680","667","LARGE","0","2023-04-15",""
"2023-052B","FALCON 9 R/B","56175","US","529.96","27.11","30444","186","LARGE","0","2023-04-07",""
"2023-052A","INTELSAT 40E","56174","ITSO","1433.89","0.07","35761","35726","LARGE","0","2023-04-07",""
"2023-051A","OBJECT A","56172","PRC","92.37","97.33","489","293","LARGE","0","2023-04-07",""
"2023-050K","BB 1","56171","US","104.08","81.00","959","943","LARGE","0","2023-04-02",""
"2023-050J","CHECKMATE 3","56170","US","104.17","81.00","963","948","LARGE","0","2023-04-02",""
"2023-050H","CHECKMATE 1","56169","US","103.98","81.00","952","941","LARGE","0","2023-04-02",""
"2023-050G","CHECKMATE 2","56168","US","103.98","81.00","952","941","LARGE","0","2023-04-02",""
"2023-050F","CHECKMATE 7","56167","US","103.99","81.00","952","941","LARGE","0","2023-04-02",""
"2023-050E","CHECKMATE 6","56166","US","103.99","81.00","952","942","MEDIUM","0","2023-04-02",""
"2023-050D","CHECKMATE 4","56165","US","103.99","81.00","952","942","LARGE","0","2023-04-02",""
"2023-050C","CHECKMATE 5","56164","US","103.99","81.00","953","942","LARGE","0","2023-04-02",""
"2023-050B","CHECKMATE 8","56163","US","104.00","81.00","953","942","LARGE","0","2023-04-02",""
"2023-050A","OBJECT A","56162","US","104.00","81.00","953","943","LARGE","0","2023-04-02",""
"2018-081N","CZ-4B DEB","56161","PRC","98.26","99.38","772","579","SMALL","0","2018-10-24",""
"2018-081M","CZ-4B DEB","56160","PRC","98.60","99.15","865","518","SMALL","0","2018-10-24",""
"2023-049A","OBJECT A","56159","PRC","94.19","97.41","488","470","MEDIUM","0","2023-04-02",""
"2023-048B","OBJECT B","56158","PRC","105.23","63.41","1098","913","LARGE","0","2023-03-31",""
"2023-048A","OBJECT A","56157","PRC","107.04","63.40","1098","1082","LARGE","0","2023-03-31",""
"2023-047D","OBJECT D","56156","PRC","95.11","97.44","534","514","MEDIUM","0","2023-03-30",""
"2023-047C","OBJECT C","56155","PRC","95.08","97.44","533","512","MEDIUM","0","2023-03-30",""
"2023-047B","OBJECT B","56154","PRC","94.99","97.44","527","509","LARGE","0","2023-03-30",""
"2023-047A","OBJECT A","56153","PRC","95.03","97.44","529","511","MEDIUM","0","2023-03-30",""
"2023-046BK","FALCON 9 DEB","56149","US","87.51","43.00","156","146","MEDIUM","0","2023-03-29",""
"2023-046BJ","STARLINK-5089","56148","US","91.64","43.00","356","354","LARGE","0","2023-03-29",""
"2023-046BH","STARLINK-5140","56147","US","91.64","43.00","356","354","LARGE","0","2023-03-29",""
"2023-046BG","STARLINK-5111","56146","US","92.82","43.00","414","411","LARGE","0","2023-03-29",""
"2023-046BF","STARLINK-5370","56145","US","91.64","43.00","356","354","LARGE","0","2023-03-29",""
"2023-046BE","STARLINK-5374","56144","US","92.82","43.00","414","411","LARGE","0","2023-03-29",""
"2023-046BD","STARLINK-5016","56143","US","92.82","43.00","414","411","LARGE","0","2023-03-29",""
"2023-046BC","STARLINK-5376","56142","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046BB","STARLINK-5377","56141","US","92.82","43.00","414","411","LARGE","0","2023-03-29",""
"2023-046BA","STARLINK-5375","56140","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AZ","STARLINK-5378","56139","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AY","STARLINK-4774","56138","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AX","STARLINK-5090","56137","US","92.82","43.00","414","411","LARGE","0","2023-03-29",""
"2023-046AW","STARLINK-5489","56136","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AV","STARLINK-5563","56135","US","91.64","43.00","356","354","LARGE","0","2023-03-29",""
"2023-046AU","STARLINK-5564","56134","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AT","STARLINK-5566","56133","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AS","STARLINK-6071","56132","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AR","STARLINK-6120","56131","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AQ","STARLINK-6117","56130","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AP","STARLINK-6121","56129","US","91.64","43.00","356","354","LARGE","0","2023-03-29",""
"2023-046AN","STARLINK-6122","56128","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AM","STARLINK-6104","56127","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AL","STARLINK-6124","56126","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AK","STARLINK-6119","56125","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AJ","STARLINK-6126","56124","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AH","STARLINK-6115","56123","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AF","STARLINK-6094","56122","US","93.67","43.00","455","453","LARGE","0","2023-03-29",""
"2023-046AE","STARLINK-6092","56121","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AD","STARLINK-6079","56120","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AC","STARLINK-6091","56119","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046AB","STARLINK-6105","56118","US","93.68","43.00","456","454","LARGE","0","2023-03-29",""
"2023-046AA","STARLINK-6107","56117","US","92.82","43.00","414","412","LARGE","0","2023-03-29",""
"2023-046Z","STARLINK-6114","56116","US","93.72","43.00","458","456","LARGE","0","2023-03-29",""
"2023-046Y","STARLINK-6101","56115","US","93.67","43.00","455","453","LARGE","0","2023-03-29",""
"2023-046X","STARLINK-6103","56114","US","93.75","43.00","459","457","LARGE","0","2023-03-29",""
"2023-046W","STARLINK-6113","56113","US","93.70","43.00","456","454","LARGE","0","2023-03-29",""
"2023-046V","STARLINK-6080","56112","US","93.74","43.00","459","457","LARGE","0","2023-03-29",""
"2023-046U","STARLINK-6084","56111","US","93.71","43.00","457","455","LARGE","0","2023-03-29",""
"2023-046T","STARLINK-6082","56110","US","93.81","43.00","462","460","LARGE","0","2023-03-29",""
"2023-046S","STARLINK-6083","56109","US","93.78","43.00","460","458","LARGE","0","2023-03-29",""
"2023-046R","STARLINK-6081","56108","US","93.84","43.00","463","461","LARGE","0","2023-03-29",""
"2023-046Q","STARLINK-6030","56107","US","93.77","43.00","460","458","LARGE","0","2023-03-29",""
"2023-046P","STARLINK-6078","56106","US","93.82","43.00","462","460","LARGE","0","2023-03-29",""
"2023-046N","STARLINK-6066","56105","US","93.79","43.00","461","459","LARGE","0","2023-03-29",""
"2023-046M","STARLINK-6062","56104","US","93.86","43.00","464","462","LARGE","0","2023-03-29",""
"2023-046L","STARLINK-6096","56103","US","93.85","43.00","464","462","LARGE","0","2023-03-29",""
"2023-046K","STARLINK-6075","56102","US","93.92","43.00","467","465","LARGE","0","2023-03-29",""
"2023-046J","STARLINK-6095","56101","US","93.87","43.00","465","463","LARGE","0","2023-03-29",""
"2023-046H","STARLINK-6076","56100","US","93.89","43.00","466","464","LARGE","0","2023-03-29",""
"2023-046G","STARLINK-6093","56099","US","93.90","43.00","466","464","LARGE","0","2023-03-29",""
"2023-046F","STARLINK-6088","56098","US","93.95","43.00","469","467","LARGE","0","2023-03-29",""
"2023-046E","STARLINK-6077","56097","US","91.64","43.00","356","354","LARGE","0","2023-03-29",""
"2023-046D","STARLINK-6089","56096","US","93.93","43.00","468","466","LARGE","0","2023-03-29",""
"2023-046C","STARLINK-6090","56095","US","93.96","43.00","469","467","LARGE","0","2023-03-29",""
"2023-046B","STARLINK-6109","56094","US","93.94","43.00","468","466","LARGE","0","2023-03-29",""
"2023-046A","STARLINK-6102","56093","US","93.98","43.00","470","468","LARGE","0","2023-03-29",""
"2023-045B","SL-4 R/B","56092","CIS","90.72","96.46","318","301","LARGE","0","2023-03-29",""
"2023-045A","COSMOS 2568","56091","CIS","91.06","96.46","335","318","LARGE","0","2023-03-29",""
"2018-081L","CZ-4B DEB","56090","PRC","100.37","99.50","941","610","SMALL","0","2018-10-24",""
"2018-081K","CZ-4B DEB","56089","PRC","101.86","98.68","972","721","SMALL","0","2018-10-24",""
"2018-081J","CZ-4B DEB","56088","PRC","102.36","98.75","1002","738","SMALL","0","2018-10-24",""
"2018-081H","CZ-4B DEB","56087","PRC","100.71","99.41","920","664","SMALL","0","2018-10-24",""
"2018-081G","CZ-4B DEB","56086","PRC","100.78","99.42","921","670","SMALL","0","2018-10-24",""
"2023-044B","OBJECT B","56084","ISRA","","","","","","0","2023-03-28",""
"2023-044A","OBJECT A","56083","ISRA","","","","","","0","2023-03-28",""
"2023-043AN","GSLV R/B","56082","IND","93.56","87.41","464","434","LARGE","0","2023-03-26",""
"2023-043AM","ONEWEB-0718","56081","UK","97.05","87.55","627","608","LARGE","0","2023-03-26",""
"2023-043AL","ONEWEB-0651","56080","UK","97.23","87.55","638","615","MEDIUM","0","2023-03-26",""
"2023-043AK","ONEWEB-0647","56079","UK","97.10","87.55","631","610","LARGE","0","2023-03-26",""
"2023-043AJ","ONEWEB-0637","56078","UK","97.02","87.55","625","607","LARGE","0","2023-03-26",""
"2023-043AH","ONEWEB-0636","56077","UK","97.20","87.57","634","616","LARGE","0","2023-03-26",""
"2023-043AG","ONEWEB-0635","56076","UK","96.97","87.55","625","602","MEDIUM","0","2023-03-26",""
"2023-043AF","ONEWEB-0634","56075","UK","97.41","87.57","642","627","MEDIUM","0","2023-03-26",""
